,Unnamed: 0,Long,Lat,Rain,Tmax,Tmin,Dia,uc
113974,21376,-102.424,22.5794,0.0,16.775129884174248,7.368514995852243,3,3.387564942087124
113975,21377,-102.296,22.5794,0.0,17.708974985406222,7.797947414666942,3,3.854487492703111
113976,21378,-102.169,22.5794,0.0,17.879384675412055,7.559373848658775,3,3.9396923377060276
113977,21379,-102.041,22.5794,0.0,17.85211912501112,7.423046096654109,3,3.9260595625055608
113978,21380,-101.914,22.5794,0.02,17.831669962210427,7.334433057851075,3,3.9158349811052133
113979,21381,-101.786,22.5794,0.02,17.763506086208086,7.477577197455976,3,3.881753043104043
113980,21382,-101.658,22.5794,0.02,17.736240535807152,7.491209972656442,3,3.868120267903576
113981,21383,-101.531,22.5794,0.172,18.124774629020454,7.961540717072543,3,4.062387314510227
113982,21384,-101.403,22.5794,0.233,18.288367931426045,8.241012608682109,3,4.144183965713022
113983,21385,-101.276,22.5794,0.322,18.09069269101929,8.288727321883743,3,4.045346345509644
113984,21386,-101.148,22.5794,3.967,18.90865920304729,8.438687849088877,3,4.454329601523645
113985,21387,-101.021,22.5794,0.5589999999999999,20.121976195888823,9.038529957909413,3,5.060988097944412
113986,21388,-100.893,22.5794,0.273,20.060628707486728,9.577024578327844,3,5.030314353743364
113987,21389,-100.766,22.5794,0.532,19.801605978677856,9.59065735352831,3,4.900802989338928
113988,21390,-100.638,22.5794,0.7929999999999999,19.76752404067669,9.972375059141381,3,4.883762020338345
113989,21391,-100.511,22.5794,0.981,19.01090501705079,9.73380149313321,3,4.505452508525394
113990,21392,-100.383,22.5794,2.8560000000000003,18.376980970229088,9.577024578327844,3,4.188490485114544
113991,21393,-100.256,22.5794,3.926,18.942741141048455,10.394991090355843,3,4.668866115702148
113992,21394,-100.128,22.5794,4.992,19.433521048265256,10.933485710774276,3,5.183503379519767
113993,21395,-100.001,22.5794,3.4739999999999998,19.68572738947389,11.294754253586644,3,5.490240821530268
114215,21617,-103.954,22.6971,0.0,20.31283504869536,8.568199213493308,3,5.156417524347679
114216,21618,-103.826,22.6971,0.0,17.524932520199922,6.795938437432642,3,3.762466260099961
114217,21619,-103.699,22.6971,0.0,17.047785388183588,6.632345135027041,3,3.523892694091794
114218,21620,-103.571,22.6971,0.0,17.68170943500529,6.36650601861794,3,3.840854717502644
114219,21621,-103.444,22.6971,0.0,17.047785388183588,6.0325030262065065,3,3.523892694091794
114220,21622,-103.316,22.6971,0.0,15.507281790530849,5.1600054133766395,3,2.7536408952654234
114221,21623,-103.189,22.6971,0.0,15.459567077329217,5.146372638176173,3,2.729783538664609
114222,21624,-103.061,22.6971,0.0,17.01370345018242,6.059768576607442,3,3.5068517250912095
114223,21625,-102.934,22.6971,0.0,17.749873311007622,6.959531739838242,3,3.874936655503811
114224,21626,-102.806,22.6971,0.0,17.047785388183588,6.7754892746319415,3,3.523892694091794
114225,21627,-102.679,22.6971,0.0,16.277533589357223,6.570997646624942,3,3.1387667946786113
114226,21628,-102.551,22.6971,0.0,16.032143635748817,6.5232829334233084,3,3.0160718178744084
114227,21629,-102.424,22.6971,0.0,16.75468072137355,7.463944422255508,3,3.377340360686775
114228,21630,-102.296,22.6971,0.0,17.49766696979899,7.927458779071376,3,3.748833484899494
114229,21631,-102.169,22.6971,0.0,17.743056923407387,7.627537724661107,3,3.8715284617036936
114230,21632,-102.041,22.6971,0.0,17.95436493901462,7.511659135457141,3,3.9771824695073104
114231,21633,-101.914,22.6971,0.01,17.790771636609023,7.423046096654109,3,3.8953858183045114
114232,21634,-101.786,22.6971,0.01,17.68170943500529,7.245820019048043,3,3.840854717502644
114233,21635,-101.658,22.6971,0.08,18.09069269101929,7.832029352668109,3,4.045346345509644
114234,21636,-101.531,22.6971,0.142,18.54739066023492,8.22056344588141,3,4.2736953301174605
114235,21637,-101.403,22.6971,0.162,18.697351187440056,8.377340360686775,3,4.348675593720028
114236,21638,-101.276,22.6971,0.711,18.75869867584216,8.656812252296342,3,4.379349337921081
114237,21639,-101.148,22.6971,4.362,19.44715382346572,8.73179251589891,3,4.723576911732859
114238,21640,-101.021,22.6971,8.633,20.510510289102125,9.345267399919912,3,5.255255144551063
114239,21641,-100.893,22.6971,0.38799999999999996,20.667287203907488,9.747434268333679,3,5.333643601953744
114240,21642,-100.766,22.6971,0.158,19.890219017480884,9.726985105532977,3,4.945109508740442
114241,21643,-100.638,22.6971,0.522,19.03135417985149,9.672454004731113,3,4.515677089925745
114242,21644,-100.511,22.6971,0.25,17.974814101815323,9.604290128728778,3,3.9874070509076613
114243,21645,-100.383,22.6971,2.675,16.884192085777983,9.617922903929244,3,3.4420960428889913
114244,21646,-100.256,22.6971,4.254,17.85893551261135,10.354092764754443,3,4.106514138682897
